Sample_ID,Raw_TDS_ppm,Raw_Turbidity_NTU,Raw_Temperature_C,Treated_TDS_ppm,Treated_Turbidity_NTU,Treated_pH,Treated_Temperature_C,Flow_Rate_L_min,TDS_Removal_Efficiency_pct,Turbidity_Removal_Efficiency_pct,Temperature_Difference_C,Previous_TDS_Efficiency_pct,Efficiency_Improvement_pp,Rolling_3Cycle_Avg_Efficiency_pct,Efficiency_Trend_pct,Previous_Turbidity_Efficiency_pct,Rolling_3Cycle_Avg_Turbidity_Efficiency_pct,Cycle_Number,Filter_Health_Score_pct,Water_Quality_Class,Filter_Health,ML_Split
JR-00113,449.63,4.74,24.86,79.3,0.99,7.28,25.38,1.37,82.36,79.12,-0.52,83.34,-0.98,84.43,-1.17,82.19,79.87,15,86.75,SAFE,HEALTHY,TRAIN
JR-03196,462.52,6.71,29.18,40.88,1.42,6.06,28.84,1.974,91.16,78.84,0.34,91.48,-0.32,89.98,-0.35,76.55,77.5,19,98.6,SAFE,HEALTHY,TEST
JR-00464,629.38,5.77,20.58,95.31,1.35,7.21,20.53,1.785,84.86,76.61,0.05,80.9,3.95,82.06,4.89,85.7,77.62,13,93.17,SAFE,HEALTHY,TRAIN
JR-07244,818.96,15.93,25.86,377.25,7.49,6.75,23.43,1.121,53.94,52.98,2.44,64.03,-10.09,54.63,-15.76,56.41,53.81,10,62.16,CRITICAL,UNHEALTHY,TEST
JR-01234,528.97,3.75,21.65,111.18,0.51,6.58,20.6,1.63,78.98,86.49,1.05,78.19,0.8,74.12,1.02,91.31,90.11,27,97.47,SAFE,HEALTHY,TRAIN
JR-03251,435.39,4.32,25.01,43.33,0.17,6.66,26.09,1.891,90.05,96.1,-1.08,92.56,-2.51,85.17,-2.71,94.47,96.19,12,100.0,SAFE,HEALTHY,TRAIN
JR-00595,500.37,7.03,30.18,79.57,1.04,7.13,30.7,1.517,84.1,85.25,-0.52,79.34,4.76,80.54,6.0,82.11,84.84,5,94.28,SAFE,HEALTHY,TRAIN
JR-04867,746.9,5.74,24.97,258.04,1.58,7.31,23.76,1.852,65.45,72.45,1.21,68.73,-3.28,65.17,-4.77,81.96,78.91,11,91.37,WARNING,MODERATE,TEST
JR-00451,575.61,4.41,21.98,116.16,0.49,6.96,21.58,1.745,79.82,88.83,0.4,70.37,9.44,79.47,13.42,90.9,84.55,8,100.0,SAFE,HEALTHY,TRAIN
JR-07478,485.21,19.68,30.99,272.31,10.1,6.45,30.44,0.922,43.88,48.68,0.55,51.04,-7.16,44.28,-14.03,47.22,51.64,19,54.94,CRITICAL,UNHEALTHY,TRAIN
JR-03278,585.01,5.15,22.98,98.09,1.21,6.59,22.94,1.645,83.23,76.58,0.04,80.18,3.05,80.44,3.81,67.19,75.18,26,90.33,SAFE,HEALTHY,TEST
JR-06080,609.41,13.74,23.44,113.46,5.4,6.35,22.99,1.781,81.38,60.73,0.45,87.52,-6.14,83.15,-7.02,54.15,58.46,11,81.17,WARNING,MODERATE,TRAIN
JR-04692,640.36,16.38,34.29,99.67,6.5,7.58,32.41,1.417,84.43,60.31,1.88,83.56,0.88,84.32,1.05,57.14,58.91,8,73.57,WARNING,MODERATE,TEST
JR-00313,439.2,4.47,23.09,25.84,0.43,6.98,22.59,1.828,94.12,90.32,0.5,91.57,2.54,93.32,2.78,87.32,90.58,4,100.0,SAFE,HEALTHY,TEST
JR-07622,642.0,5.69,26.38,146.19,2.39,6.44,26.11,1.21,77.23,57.94,0.27,82.74,-5.51,82.94,-6.66,60.18,58.1,14,67.66,CRITICAL,UNHEALTHY,TRAIN
JR-07284,758.81,15.1,23.38,316.53,6.5,6.52,23.19,1.289,58.29,56.98,0.19,67.37,-9.08,64.39,-13.48,56.95,58.07,28,68.52,CRITICAL,UNHEALTHY,TRAIN
JR-04662,766.54,10.4,23.36,331.57,2.26,7.38,23.35,1.473,56.74,78.23,0.02,60.27,-3.52,60.42,-5.85,78.84,76.57,30,88.13,WARNING,MODERATE,TEST
JR-04852,738.4,10.21,29.52,270.9,4.02,7.14,29.71,1.563,63.31,60.58,-0.2,58.61,4.7,64.17,8.02,56.63,59.56,9,76.7,WARNING,MODERATE,TRAIN
JR-07232,698.51,8.55,29.06,277.51,4.51,4.5,28.34,1.185,60.27,47.24,0.72,58.76,1.51,57.52,2.58,52.21,47.21,5,59.13,CRITICAL,UNHEALTHY,TEST
JR-05397,536.51,13.23,25.85,215.09,3.0,7.48,25.48,1.144,59.91,77.32,0.37,64.09,-4.18,63.8,-6.52,87.33,76.06,9,80.86,WARNING,MODERATE,TRAIN
JR-00452,532.45,6.05,27.2,41.7,0.66,7.58,26.45,1.556,92.17,89.14,0.75,87.51,4.65,89.92,5.32,92.04,89.33,25,97.98,SAFE,HEALTHY,TRAIN
JR-03167,245.42,7.21,29.6,36.1,1.82,7.68,27.55,1.984,85.29,74.76,2.05,83.64,1.64,82.26,1.97,71.35,72.2,24,95.76,SAFE,HEALTHY,TEST
JR-06454,390.91,17.57,26.14,154.02,7.26,7.29,26.24,1.045,60.6,58.68,-0.1,65.77,-5.17,62.86,-7.86,57.07,56.9,12,64.91,CRITICAL,UNHEALTHY,TEST
JR-06773,512.25,18.42,22.22,241.21,11.02,6.46,22.29,1.51,52.91,40.17,-0.08,55.54,-2.63,51.91,-4.74,40.08,41.61,4,60.34,CRITICAL,UNHEALTHY,TEST
JR-03627,493.34,5.28,26.87,97.26,1.21,7.43,25.91,1.492,80.29,77.1,0.97,75.48,4.81,77.9,6.37,72.86,72.34,10,87.67,SAFE,HEALTHY,TRAIN
JR-00891,367.02,4.46,28.28,91.53,0.34,7.71,28.18,1.453,75.06,92.46,0.1,68.78,6.28,74.41,9.13,95.53,91.44,22,98.4,SAFE,HEALTHY,TEST
JR-02764,382.51,7.27,21.88,33.05,1.01,7.08,20.51,1.793,91.36,86.12,1.37,93.91,-2.55,93.83,-2.72,87.28,90.0,1,100.0,SAFE,HEALTHY,TRAIN
JR-00659,245.03,5.6,29.27,51.78,0.88,7.51,28.95,1.733,78.87,84.28,0.33,76.92,1.95,79.82,2.53,84.21,85.26,10,97.88,SAFE,HEALTHY,TEST
JR-01507,487.78,4.19,19.1,98.29,0.24,6.82,18.81,1.822,79.85,94.38,0.29,76.2,3.65,78.84,4.79,90.56,93.39,13,100.0,SAFE,HEALTHY,TEST
JR-04012,555.63,8.18,26.84,213.11,1.56,7.39,26.63,1.669,61.65,80.94,0.2,60.15,1.49,62.78,2.48,81.3,81.79,2,94.1,WARNING,MODERATE,TRAIN
JR-04555,829.85,9.2,26.81,334.2,1.57,7.17,25.75,1.37,59.73,82.93,1.06,63.31,-3.58,64.39,-5.66,82.85,82.55,21,89.59,WARNING,MODERATE,TRAIN
JR-07488,1091.58,17.64,25.27,425.32,5.88,6.31,23.79,0.691,61.04,66.67,1.47,73.44,-12.4,67.65,-16.89,74.22,68.05,25,63.83,CRITICAL,UNHEALTHY,TRAIN
JR-01000,381.2,6.0,22.48,11.44,1.15,7.26,22.22,1.744,97.0,80.79,0.26,98.0,-1.0,97.67,-1.02,74.13,79.27,5,95.47,SAFE,HEALTHY,TRAIN
JR-00390,327.01,5.74,25.97,14.96,1.37,6.63,24.71,2.0,95.43,76.03,1.25,96.8,-1.38,96.23,-1.42,77.97,80.24,2,97.03,SAFE,HEALTHY,TRAIN
JR-03408,404.4,6.19,20.49,57.38,1.41,7.5,19.74,1.545,85.81,77.17,0.76,87.38,-1.57,85.43,-1.8,75.71,74.57,25,88.79,SAFE,HEALTHY,TEST
JR-02331,601.13,6.84,22.68,75.39,1.35,7.37,22.67,2.0,87.46,80.21,0.01,81.27,6.18,85.92,7.61,73.11,76.6,5,100.0,SAFE,HEALTHY,TEST
JR-01477,580.18,4.33,29.41,67.91,0.91,7.16,29.01,1.791,88.29,78.92,0.4,89.15,-0.85,90.86,-0.96,78.13,76.17,22,95.0,SAFE,HEALTHY,TRAIN
JR-02241,328.35,6.7,26.14,75.62,1.84,6.52,25.81,1.727,76.97,72.52,0.33,70.05,6.92,72.47,9.88,79.57,76.03,5,88.94,SAFE,HEALTHY,TRAIN
JR-07194,564.2,19.73,28.8,271.42,6.07,6.37,28.33,1.027,51.89,69.22,0.48,53.02,-1.13,52.55,-2.12,65.58,64.41,9,72.46,CRITICAL,UNHEALTHY,TRAIN
JR-07205,727.89,17.23,27.44,292.85,8.19,6.74,27.4,0.845,59.77,52.44,0.04,59.26,0.5,60.48,0.85,46.63,47.93,11,56.24,CRITICAL,UNHEALTHY,TRAIN
JR-06680,322.44,16.13,30.51,183.37,6.62,7.74,30.8,1.158,43.13,58.98,-0.29,45.6,-2.47,45.39,-5.41,56.13,57.1,3,67.4,CRITICAL,UNHEALTHY,TRAIN
JR-03937,355.77,8.2,22.11,87.26,1.24,7.92,20.99,1.882,75.47,84.82,1.12,71.35,4.12,73.29,5.78,85.46,82.65,24,100.0,SAFE,HEALTHY,TRAIN
JR-06752,816.99,6.32,25.87,453.18,3.22,5.43,25.07,1.131,44.53,49.13,0.8,38.9,5.63,43.98,14.47,43.2,50.73,4,59.47,CRITICAL,UNHEALTHY,TEST
JR-02973,354.37,5.54,27.96,60.07,0.99,6.97,25.96,1.832,83.05,82.14,2.0,81.61,1.44,82.51,1.76,83.74,80.75,13,98.25,SAFE,HEALTHY,TRAIN
JR-03387,444.97,5.37,18.36,104.02,0.86,7.12,18.22,1.999,76.62,84.0,0.14,79.18,-2.56,76.93,-3.23,82.74,80.35,6,100.0,SAFE,HEALTHY,TRAIN
JR-02776,268.81,6.07,26.72,49.54,1.05,7.08,26.74,1.672,81.57,82.78,-0.01,74.71,6.86,83.97,9.18,96.84,89.42,4,95.51,SAFE,HEALTHY,TEST
JR-01924,369.42,7.98,27.97,18.66,2.03,6.77,27.72,1.678,94.95,74.51,0.25,94.58,0.37,95.84,0.39,73.77,75.15,6,89.44,SAFE,HEALTHY,TRAIN
JR-00759,222.12,3.21,25.19,49.89,0.44,7.44,24.64,1.772,77.54,86.27,0.55,71.92,5.61,74.32,7.81,87.86,89.13,14,100.0,SAFE,HEALTHY,TEST
JR-00701,365.94,3.84,23.42,56.84,1.03,6.97,23.06,1.682,84.47,73.08,0.36,79.7,4.77,81.65,5.98,69.02,72.92,18,88.44,SAFE,HEALTHY,TRAIN
JR-07009,430.33,14.62,28.24,260.15,5.49,4.71,28.45,1.3,39.55,62.47,-0.21,43.24,-3.7,40.79,-8.55,62.04,61.92,30,72.85,CRITICAL,UNHEALTHY,TRAIN
JR-01294,372.75,7.09,29.84,28.95,0.84,6.97,30.51,1.777,92.23,88.12,-0.67,97.6,-5.36,92.19,-5.49,85.15,85.01,10,100.0,SAFE,HEALTHY,TEST
JR-07062,869.65,20.77,30.42,421.59,10.4,6.75,29.62,1.287,51.52,49.94,0.8,49.28,2.24,52.42,4.55,41.85,50.29,25,63.19,CRITICAL,UNHEALTHY,TRAIN
JR-02874,476.06,4.17,25.03,31.33,0.33,6.8,23.78,1.402,93.42,92.19,1.26,93.5,-0.09,94.97,-0.09,89.92,92.06,26,97.18,SAFE,HEALTHY,TRAIN
JR-06699,876.91,23.55,31.07,609.18,8.87,7.81,31.6,0.89,30.53,62.33,-0.54,30.38,0.15,33.89,0.5,66.4,60.33,30,64.55,CRITICAL,UNHEALTHY,TEST
JR-02536,474.16,7.54,25.69,57.36,0.47,7.23,24.38,1.856,87.9,93.8,1.31,81.77,6.13,87.92,7.5,98.0,94.33,3,100.0,SAFE,HEALTHY,TRAIN
JR-06730,619.22,14.41,27.61,304.15,5.98,6.42,27.75,0.966,50.88,58.5,-0.14,50.76,0.12,50.99,0.24,54.82,57.55,25,63.2,CRITICAL,UNHEALTHY,TRAIN
JR-01908,547.18,7.7,29.35,71.6,1.76,6.91,28.36,1.58,86.92,77.18,0.99,83.25,3.66,85.63,4.4,74.98,75.83,14,89.49,SAFE,HEALTHY,TEST
JR-06918,731.64,15.95,24.6,384.12,9.5,7.07,24.01,1.637,47.5,40.43,0.6,49.86,-2.36,47.29,-4.73,43.35,41.28,27,63.06,CRITICAL,UNHEALTHY,TEST
JR-07020,768.32,14.47,27.5,470.52,5.75,7.54,26.37,1.238,38.76,60.31,1.12,49.46,-10.7,43.88,-21.64,63.31,61.98,19,69.99,CRITICAL,UNHEALTHY,TRAIN
JR-00369,430.88,2.42,23.97,53.35,0.32,7.04,23.02,1.558,87.62,86.96,0.95,79.35,8.26,83.41,10.41,85.06,87.38,10,96.38,SAFE,HEALTHY,TRAIN
JR-01938,202.45,5.53,33.33,42.86,1.05,7.34,32.35,1.978,78.83,81.1,0.98,76.51,2.31,77.13,3.02,75.45,83.83,14,100.0,SAFE,HEALTHY,TEST
JR-04214,715.91,6.95,30.01,204.15,1.45,6.61,30.15,1.246,71.48,79.09,-0.14,79.08,-7.6,73.06,-9.61,77.03,78.65,10,84.23,WARNING,MODERATE,TEST
JR-01152,532.92,3.17,25.5,15.99,0.65,6.62,24.09,2.0,97.0,79.39,1.41,97.27,-0.27,97.42,-0.27,81.98,80.58,13,99.55,SAFE,HEALTHY,TRAIN
JR-07671,799.13,19.61,28.45,359.49,7.64,7.0,28.48,0.892,55.01,61.05,-0.03,55.11,-0.1,50.87,-0.18,58.94,60.01,8,63.63,CRITICAL,UNHEALTHY,TRAIN
JR-05091,609.25,4.56,26.61,239.96,1.63,6.31,25.9,1.608,60.61,64.3,0.71,66.03,-5.41,62.86,-8.2,65.42,64.22,11,80.39,WARNING,MODERATE,TEST
JR-04193,837.74,8.83,29.31,353.75,2.4,6.61,29.24,1.09,57.77,72.83,0.07,60.86,-3.09,59.85,-5.07,79.4,76.21,11,76.42,WARNING,MODERATE,TRAIN
JR-04280,421.42,20.39,17.86,94.09,6.37,7.26,18.7,1.394,77.67,68.75,-0.84,73.88,3.79,80.74,5.13,68.51,67.74,18,79.45,WARNING,MODERATE,TEST
JR-03011,379.72,4.34,18.87,82.56,0.75,6.89,19.16,1.778,78.26,82.81,-0.29,74.15,4.11,78.24,5.54,84.81,86.09,19,97.68,SAFE,HEALTHY,TEST
JR-07868,608.27,16.72,24.78,128.17,7.05,4.82,24.75,1.654,78.93,57.85,0.03,82.59,-3.66,79.97,-4.43,59.12,57.16,10,76.47,CRITICAL,UNHEALTHY,TRAIN
JR-00192,420.79,4.36,24.75,75.13,1.15,7.25,23.93,1.829,82.15,73.68,0.82,83.55,-1.41,80.83,-1.68,62.25,68.95,19,91.83,SAFE,HEALTHY,TRAIN
JR-07278,817.23,11.04,22.06,491.4,4.74,5.57,22.08,0.772,39.87,57.04,-0.02,40.7,-0.83,39.68,-2.03,55.67,58.84,13,58.23,CRITICAL,UNHEALTHY,TEST
JR-04428,431.59,21.98,23.4,171.33,2.22,7.27,22.09,1.201,60.3,89.89,1.32,51.14,9.16,56.18,17.92,89.17,89.37,15,91.44,WARNING,MODERATE,TRAIN
JR-00175,393.02,3.72,26.89,56.81,0.6,7.51,26.97,1.342,85.54,83.77,-0.08,84.57,0.97,87.05,1.15,80.33,83.8,1,89.67,SAFE,HEALTHY,TRAIN
JR-01904,506.18,7.18,21.38,88.58,0.21,7.43,20.25,1.825,82.5,97.06,1.12,75.83,6.67,80.6,8.79,98.0,97.69,3,100.0,SAFE,HEALTHY,TEST
JR-01100,699.84,5.1,26.29,168.47,0.58,6.92,25.55,1.892,75.93,88.66,0.74,76.07,-0.15,77.7,-0.19,97.25,93.82,6,100.0,SAFE,HEALTHY,TRAIN
JR-05314,464.49,15.18,21.94,127.67,3.92,6.65,22.03,1.195,72.51,74.19,-0.09,76.34,-3.83,70.45,-5.01,65.61,67.78,12,79.54,WARNING,MODERATE,TRAIN
JR-03647,305.93,0.93,26.5,58.58,0.17,6.88,26.19,2.0,80.85,81.75,0.31,82.23,-1.38,84.55,-1.68,76.73,78.9,14,100.0,SAFE,HEALTHY,TRAIN
JR-03409,218.9,7.32,21.59,41.15,1.0,7.02,22.99,2.0,81.2,86.35,-1.4,80.67,0.53,81.13,0.65,92.2,85.55,19,100.0,SAFE,HEALTHY,TEST
JR-03886,321.22,2.55,28.17,53.35,0.29,6.69,27.37,1.783,83.39,88.77,0.8,87.52,-4.12,84.82,-4.71,87.83,90.25,1,100.0,SAFE,HEALTHY,TEST
JR-02293,579.33,4.93,24.04,139.49,1.41,7.21,23.85,1.74,75.92,71.48,0.19,70.8,5.12,76.77,7.24,75.27,73.44,6,88.42,SAFE,HEALTHY,TEST
JR-06975,583.47,19.72,32.1,332.19,8.3,8.01,31.15,1.331,43.07,57.93,0.96,48.15,-5.08,46.26,-10.55,49.26,59.23,13,70.07,CRITICAL,UNHEALTHY,TRAIN
JR-07777,827.7,21.6,21.84,437.9,6.93,6.75,21.36,0.983,47.09,67.92,0.47,57.61,-10.52,49.88,-18.26,61.98,70.79,15,70.61,CRITICAL,UNHEALTHY,TRAIN
JR-05322,539.48,15.19,29.57,179.64,3.19,6.54,29.77,1.534,66.7,79.02,-0.19,65.83,0.88,65.85,1.33,73.18,76.08,11,89.94,WARNING,MODERATE,TRAIN
JR-04899,559.2,11.11,28.43,84.73,3.59,6.53,27.63,1.629,84.85,67.64,0.8,88.03,-3.18,90.29,-3.62,59.88,63.99,27,83.31,WARNING,MODERATE,TEST
JR-01165,417.26,7.47,23.8,95.22,1.52,7.44,22.73,1.732,77.18,79.67,1.07,83.91,-6.74,79.19,-8.03,78.36,78.67,7,94.39,SAFE,HEALTHY,TEST
JR-05152,612.65,15.08,24.94,121.63,2.93,7.88,24.11,1.281,80.15,80.55,0.82,75.94,4.21,78.53,5.54,73.58,79.9,18,86.04,WARNING,MODERATE,TRAIN
JR-04652,445.06,9.73,26.23,60.92,2.24,6.44,25.53,1.339,86.31,76.96,0.69,87.63,-1.32,84.18,-1.51,77.7,75.42,10,84.51,WARNING,MODERATE,TRAIN
JR-03802,576.92,5.69,22.94,67.52,1.04,6.43,21.24,1.728,88.3,81.77,1.71,86.43,1.87,87.65,2.16,73.14,80.31,22,95.9,SAFE,HEALTHY,TEST
JR-06958,860.8,15.34,29.41,391.06,7.91,6.09,29.24,1.117,54.57,48.41,0.17,66.27,-11.7,61.96,-17.66,57.75,52.75,13,58.64,CRITICAL,UNHEALTHY,TRAIN
JR-05023,599.12,15.24,25.17,170.44,5.11,7.4,25.2,1.298,71.55,66.47,-0.04,70.52,1.03,73.27,1.46,65.94,68.02,3,75.82,WARNING,MODERATE,TEST
JR-03665,412.46,7.44,29.13,49.23,1.75,7.32,27.97,1.758,88.07,76.49,1.16,97.98,-9.92,93.03,-10.12,72.93,76.86,14,92.52,SAFE,HEALTHY,TEST
JR-05674,378.38,16.53,30.88,117.81,5.25,6.56,30.69,1.215,68.86,68.23,0.19,66.02,2.84,68.53,4.3,61.51,67.54,10,75.48,WARNING,MODERATE,TEST
JR-01662,388.81,5.28,25.43,54.69,1.04,7.25,26.83,1.655,85.93,80.33,-1.4,81.94,3.99,84.28,4.87,81.68,79.02,10,93.35,SAFE,HEALTHY,TEST
JR-00509,338.59,7.33,25.72,43.75,0.98,7.22,25.77,2.0,87.08,86.62,-0.05,88.88,-1.8,88.91,-2.03,89.88,87.57,5,100.0,SAFE,HEALTHY,TEST
JR-00167,669.13,5.58,26.19,73.75,0.96,7.01,25.94,1.63,88.98,82.77,0.25,88.56,0.42,86.12,0.48,89.47,85.42,16,94.67,SAFE,HEALTHY,TRAIN
JR-05519,810.65,3.4,26.31,192.5,1.52,6.02,26.08,1.233,76.25,55.41,0.23,71.38,4.88,77.07,6.83,60.29,58.04,9,66.22,WARNING,MODERATE,TEST
JR-05516,788.37,4.68,29.27,175.23,0.4,8.01,29.15,1.654,77.77,91.56,0.12,78.12,-0.35,77.54,-0.45,87.51,90.67,30,100.0,WARNING,MODERATE,TEST
JR-04092,738.35,15.89,25.13,267.92,3.23,7.58,24.9,1.467,63.71,79.67,0.23,70.23,-6.51,65.51,-9.27,87.1,84.0,9,89.09,WARNING,MODERATE,TRAIN
JR-05594,644.84,12.17,27.26,214.76,2.87,7.57,27.37,0.778,66.7,76.39,-0.11,63.8,2.9,65.15,4.54,86.99,79.29,7,72.86,WARNING,MODERATE,TRAIN
JR-03270,386.63,7.69,29.4,47.35,1.56,6.64,29.76,1.847,87.75,79.75,-0.36,92.91,-5.16,88.68,-5.55,77.55,79.05,7,96.76,SAFE,HEALTHY,TRAIN
JR-05406,691.89,14.3,27.62,154.05,5.71,7.29,26.82,1.268,77.73,60.07,0.8,73.25,4.49,76.7,6.12,61.89,62.89,12,70.41,WARNING,MODERATE,TRAIN
JR-03495,410.73,2.89,21.89,62.08,0.43,7.24,22.2,1.451,84.89,85.03,-0.32,84.61,0.28,84.11,0.33,86.15,85.92,4,92.8,SAFE,HEALTHY,TRAIN
JR-06511,757.45,21.16,19.09,354.54,6.22,5.32,18.43,0.544,53.19,70.6,0.65,50.99,2.2,53.27,4.31,74.17,71.02,7,63.83,CRITICAL,UNHEALTHY,TEST
JR-00104,442.1,5.22,20.9,70.34,1.1,7.68,21.05,1.85,84.09,78.91,-0.15,75.42,8.67,79.96,11.5,79.41,79.5,18,96.18,SAFE,HEALTHY,TRAIN
JR-03266,432.65,1.55,23.78,104.11,0.49,7.17,22.16,1.415,75.94,68.11,1.62,66.88,9.06,74.98,13.54,67.84,66.38,30,79.39,SAFE,HEALTHY,TEST
JR-01112,579.18,3.18,23.28,125.48,0.31,7.32,24.21,1.375,78.34,90.15,-0.93,76.04,2.29,78.81,3.01,98.0,94.0,1,95.11,SAFE,HEALTHY,TRAIN
JR-04869,808.39,17.87,25.1,73.99,5.33,7.58,24.95,1.375,90.85,70.16,0.15,98.0,-7.15,89.04,-7.3,70.07,70.43,2,80.11,WARNING,MODERATE,TRAIN
JR-04076,724.2,15.11,29.69,279.02,5.12,7.31,29.68,1.972,61.47,66.08,0.01,54.35,7.12,56.28,13.1,64.38,70.39,21,89.0,WARNING,MODERATE,TRAIN
JR-01105,415.78,2.96,28.63,87.08,0.55,6.59,28.44,1.755,79.06,81.59,0.19,79.23,-0.18,78.35,-0.22,73.8,78.56,24,96.29,SAFE,HEALTHY,TEST
JR-04939,465.98,18.92,30.02,174.54,6.8,7.6,28.97,1.012,62.54,64.06,1.05,62.08,0.47,64.48,0.76,63.19,61.88,11,68.29,WARNING,MODERATE,TRAIN
JR-01753,572.6,7.01,28.65,111.84,0.58,7.42,28.76,1.345,80.47,91.76,-0.11,79.28,1.19,79.29,1.5,89.02,90.8,12,95.71,SAFE,HEALTHY,TRAIN
JR-07149,646.73,13.97,27.03,235.15,4.63,7.68,26.01,1.197,63.64,66.88,1.02,61.91,1.73,64.16,2.8,58.61,65.09,20,74.1,CRITICAL,UNHEALTHY,TEST
JR-04508,489.6,12.04,24.44,179.51,2.86,7.15,26.01,1.486,63.34,76.24,-1.57,62.15,1.19,64.45,1.91,76.0,72.7,29,86.91,WARNING,MODERATE,TRAIN
JR-04169,461.82,16.0,31.12,111.57,5.2,7.06,30.4,1.255,75.84,67.53,0.72,72.41,3.43,77.06,4.74,64.64,63.84,23,75.75,WARNING,MODERATE,TRAIN
JR-07106,874.07,24.04,25.49,483.36,12.74,5.35,25.92,0.855,44.7,47.01,-0.43,48.43,-3.73,43.48,-7.7,47.92,47.54,16,52.36,CRITICAL,UNHEALTHY,TEST
JR-02917,391.57,3.54,29.87,74.47,0.83,7.8,28.6,1.785,80.98,76.42,1.27,77.63,3.36,76.91,4.32,80.21,79.11,18,93.02,SAFE,HEALTHY,TRAIN
JR-05285,503.1,13.64,24.5,200.85,2.48,7.64,23.21,0.989,60.08,81.8,1.28,62.69,-2.62,59.87,-4.17,77.22,82.43,1,81.14,WARNING,MODERATE,TEST
JR-01659,490.47,6.44,26.49,61.18,0.96,6.99,25.73,1.789,87.53,85.06,0.76,91.47,-3.94,92.25,-4.31,93.42,87.52,13,99.57,SAFE,HEALTHY,TRAIN
JR-00153,344.98,6.63,25.23,77.76,0.64,6.78,24.41,1.599,77.46,90.31,0.81,66.66,10.8,72.04,16.2,91.37,92.65,28,99.71,SAFE,HEALTHY,TRAIN
JR-04402,573.73,5.73,27.93,207.62,1.26,7.07,28.13,1.741,63.81,77.93,-0.19,71.24,-7.43,66.47,-10.43,81.01,79.4,7,93.28,WARNING,MODERATE,TRAIN
JR-02484,339.7,8.15,25.96,25.32,1.61,6.3,26.59,1.678,92.55,80.25,-0.64,91.72,0.83,91.19,0.91,83.09,81.6,5,93.75,SAFE,HEALTHY,TEST
JR-01584,333.56,2.73,20.11,32.18,0.63,6.65,19.0,2.0,90.35,77.0,1.11,80.68,9.67,88.74,11.99,76.77,77.53,22,97.75,SAFE,HEALTHY,TRAIN
JR-06736,609.14,5.96,26.48,414.02,2.24,6.61,26.27,1.669,32.03,62.34,0.21,43.29,-11.26,32.64,-26.01,67.64,64.35,9,80.14,CRITICAL,UNHEALTHY,TRAIN
JR-02553,565.56,4.8,27.69,88.77,1.0,7.32,27.41,1.742,84.3,79.25,0.28,90.93,-6.62,82.57,-7.28,84.34,79.59,10,94.28,SAFE,HEALTHY,TRAIN
JR-07831,735.48,16.35,29.94,347.37,5.68,5.95,27.61,1.066,52.77,65.25,2.33,53.98,-1.21,54.24,-2.24,70.8,65.01,30,70.26,CRITICAL,UNHEALTHY,TEST
JR-03932,296.23,3.69,22.72,47.16,0.24,7.59,22.24,2.0,84.08,93.48,0.47,83.43,0.65,82.17,0.78,92.97,93.16,24,100.0,SAFE,HEALTHY,TRAIN
JR-03552,422.75,5.99,26.51,72.92,0.87,7.3,25.49,1.934,82.75,85.42,1.03,73.72,9.03,81.82,12.25,87.21,89.93,30,100.0,SAFE,HEALTHY,TRAIN
JR-03723,648.39,9.92,21.9,96.55,2.06,7.36,20.86,1.551,85.11,79.24,1.04,78.44,6.67,84.29,8.5,82.02,84.32,8,90.44,SAFE,HEALTHY,TEST
JR-04372,562.36,14.31,28.34,195.25,3.26,6.48,27.39,1.909,65.28,77.2,0.95,67.38,-2.1,67.22,-3.12,76.58,76.34,14,96.08,WARNING,MODERATE,TRAIN
JR-06452,878.09,30.26,31.95,377.0,14.94,7.15,31.19,1.278,57.07,50.62,0.76,58.99,-1.92,56.71,-3.26,52.95,51.92,30,63.53,CRITICAL,UNHEALTHY,TRAIN
JR-03804,463.38,6.75,25.79,116.04,1.82,6.87,25.84,1.957,74.96,73.03,-0.05,69.42,5.53,74.58,7.97,68.39,71.5,3,93.91,SAFE,HEALTHY,TRAIN
JR-06994,747.88,21.87,25.23,577.43,11.65,7.05,25.42,0.845,22.79,46.75,-0.19,27.31,-4.52,23.15,-16.55,45.6,43.66,24,51.96,CRITICAL,UNHEALTHY,TEST
JR-02210,317.2,7.74,27.98,50.4,2.1,7.4,26.8,1.971,84.11,72.9,1.19,84.87,-0.76,86.06,-0.89,72.31,72.87,13,94.1,SAFE,HEALTHY,TRAIN
JR-04448,368.85,8.56,28.55,191.64,0.49,6.83,28.37,1.355,48.04,94.25,0.18,47.33,0.72,46.38,1.52,96.42,93.68,9,97.78,WARNING,MODERATE,TRAIN
JR-04975,406.47,9.93,29.33,89.27,3.95,6.82,28.7,1.158,78.04,60.18,0.62,76.38,1.65,78.28,2.17,54.88,57.76,27,68.29,WARNING,MODERATE,TRAIN
JR-04468,675.01,14.22,25.49,177.14,5.78,6.92,23.62,1.515,73.76,59.37,1.87,69.84,3.91,72.37,5.6,50.09,57.51,10,74.82,WARNING,MODERATE,TRAIN
JR-02986,467.8,6.27,29.24,69.85,2.04,6.94,28.58,1.651,85.07,67.5,0.66,88.24,-3.17,87.65,-3.59,76.6,69.83,15,83.64,SAFE,HEALTHY,TRAIN
JR-01823,564.76,5.3,22.37,120.48,0.64,7.09,21.94,1.539,78.67,87.84,0.43,77.91,0.75,84.86,0.97,88.96,87.13,27,96.66,SAFE,HEALTHY,TEST
